step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,7.6344,1.0267,0.01,0.0,100.6154,0.0,6.6107,,0.0,0.0,0.0,4621.1029,3989.5875
0,ap2,5.772,1.0417,7.2573,5.56,100.0,0.0,0.0,,0.0,0.0,0.0,4621.1029,3989.5875
0,ap3,7.1547,0.9497,7.4676,5.72,100.1155,0.0,1.241,,0.0,0.0,0.0,4621.1029,3989.5875
0,ap4,7.3157,1.1018,7.474,5.73,100.1157,0.0,1.2428,,0.0,0.0,0.0,4621.1029,3989.5875
0,cs1,5.772,1.157,7.1535,5.48,100.0,0.0,0.0,,0.0,0.0,0.0,4621.1029,3989.5875
0,cs2,5.772,1.3045,7.0208,5.38,100.0,0.0,0.0,,0.0,0.0,0.0,4621.1029,3989.5875
0,cs3,5.772,1.0134,7.2828,5.58,100.0,0.0,0.0,,0.0,0.0,0.0,4621.1029,3989.5875
0,cs4,5.772,1.1653,7.146,5.48,100.0,0.0,0.0,,0.0,0.0,0.0,4621.1029,3989.5875
1,ap1,48.8494,23.747,0.01,0.0,104.1593,0.0,0.0,,0.0,25.1054,0.0,4791.9643,4067.7724
1,ap2,8.0339,25.3504,7.2573,5.56,97.5556,0.0,0.0,ap1:17.3165,17.3165,0.0,0.0,4791.9643,4067.7724
1,ap3,40.9837,24.1845,16.5392,12.67,100.5898,0.0,0.0,,0.0,3.3598,0.0,4791.9643,4067.7724
1,ap4,39.6394,24.1719,15.8265,12.13,100.5524,0.0,0.0,,0.0,3.0935,0.0,4791.9643,4067.7724
1,cs1,13.1341,28.8086,7.1535,5.48,97.3434,12.581,0.0,ap4:3.0935,3.0935,0.0,0.0,4791.9643,4067.7724
1,cs2,15.3682,30.9219,7.0208,5.38,97.2555,15.5537,0.0,,0.0,0.0,0.0,4791.9643,4067.7724
1,cs3,13.3359,30.2988,7.2828,5.58,97.2817,9.174,0.0,ap1:7.7889,7.7889,0.0,0.0,4791.9643,4067.7724
1,cs4,12.9354,29.1066,7.146,5.48,97.2651,12.8113,0.0,ap3:3.3598,3.3598,0.0,0.0,4791.9643,4067.7724
2,ap1,39.9128,18.8206,0.01,0.0,107.1311,0.0,0.0,,0.0,21.0952,0.0,2598.7041,1818.8439
2,ap2,5.772,18.8806,7.2573,5.56,95.2472,13.1086,0.0,,0.0,0.0,0.0,2598.7041,1818.8439
