step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,7.6596,1.0406,6.2881,83.33,100.0006,0.0,0.0105,,0.0,0.0,0.0,5022.8855,4157.978
0,ap2,5.772,0.9132,4.6158,83.33,100.0006,0.0,0.0105,,0.0,0.0,0.0,5022.8855,4157.978
0,ap3,7.2405,1.0086,8.6087,8.61,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,ap4,7.1801,1.005,8.5576,8.56,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs1,5.772,1.285,7.0383,7.04,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs2,5.772,1.2112,7.1047,7.1,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs3,5.772,1.1162,7.1903,7.19,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs4,5.772,1.252,7.068,7.07,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs5,5.772,1.3353,6.993,6.99,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
0,cs6,5.772,1.1529,7.1572,7.16,100.0,0.0,0.0,,0.0,0.0,0.0,5022.8855,4157.978
1,ap1,48.9074,23.779,30.1601,83.33,100.0006,0.0,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,ap2,5.772,24.5538,0.0,0.0,97.5384,14.166,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,ap3,42.6497,25.3288,24.1975,24.2,100.0,0.0,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,ap4,39.813,24.2958,22.523,22.52,100.0,0.0,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs1,5.772,28.995,0.0704,0.07,97.1746,16.2551,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs2,5.772,27.248,0.071,0.07,97.4897,14.4423,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs3,5.772,28.2959,0.0719,0.07,97.3223,15.4056,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs4,7.9289,29.5243,0.0707,0.07,97.4627,14.598,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs5,5.772,26.0323,0.0699,0.07,97.6818,13.3373,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
1,cs6,7.6323,28.5654,0.0716,0.07,97.5931,13.8475,0.0,,0.0,0.0,0.0,5055.9178,4018.9054
2,ap1,42.005,19.9739,51.0896,83.33,100.0006,0.0,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
2,ap2,5.772,18.7041,0.0,0.0,93.1578,12.9321,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
2,ap3,31.3459,17.5649,36.6004,36.6,100.0,0.0,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
2,ap4,31.9545,18.687,34.4637,34.46,100.0,0.0,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
2,cs1,5.772,22.3376,0.0007,0.0,91.5869,16.496,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
2,cs2,5.772,22.8707,0.0007,0.0,91.7216,17.0284,0.0,,0.0,0.0,0.0,2530.5415,1923.8317
