step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,98.572,44.7935,51.0896,83.33,100.0003,0.0,0.0105,,0.0,0.0,0.0,5508.5848,4724.514
0,ap2,17.316,44.1711,0.05,0.37,93.9403,21.9051,0.0,,0.0,0.0,0.0,5508.5848,4724.514
0,ap3,81.236,43.9023,13.5,100.0,100.8931,0.0,27.8893,,0.0,0.0,0.0,5508.5848,4724.514
0,ap4,78.9475,43.9878,13.5,100.0,100.817,0.0,25.5153,,0.0,0.0,0.0,5508.5848,4724.514
0,cs1,17.316,52.6177,0.05,0.37,91.6037,30.3517,0.0,,0.0,0.0,0.0,5508.5848,4724.514
1,ap1,84.7107,37.1523,96.2701,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap2,17.316,37.8768,0.0005,0.0,90.8822,20.5113,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap3,72.3772,37.8178,13.5,100.0,101.9864,0.0,34.5594,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap4,72.1555,39.1402,13.5,100.0,101.8615,0.0,33.0153,,0.0,0.0,0.0,4881.7763,3541.6776
1,cs1,17.316,42.9478,0.0005,0.0,87.7896,25.5823,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
2,ap1,88.2338,39.0944,142.9525,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap2,17.316,37.5486,0.0,0.0,86.4284,20.2321,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap3,70.7227,36.6814,13.5,100.0,105.0261,0.0,34.0413,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap4,69.7041,37.3906,13.5,100.0,104.7469,0.0,32.3135,,0.0,0.0,0.0,2665.4714,1914.6454
2,cs1,17.316,42.6094,0.0,0.0,82.2216,25.2929,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
3,ap1,86.5607,38.1721,188.9216,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,2591.0197,2204.2585
3,ap2,17.316,36.9554,0.0,0.0,83.3456,19.6394,0.0,,0.0,0.0,0.0,2591.0197,2204.2585
3,ap3,70.6441,36.6274,13.5,100.0,108.1411,0.0,34.0167,,0.0,0.0,0.0,2591.0197,2204.2585
3,ap4,69.1711,37.0102,13.5,100.0,107.692,0.0,32.1609,,0.0,0.0,0.0,2591.0197,2204.2585
3,cs1,17.316,43.0624,0.0,0.0,78.1802,25.7464,0.0,,0.0,0.0,0.0,2591.0197,2204.2585
4,ap1,83.4832,36.4756,233.5788,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,2300.4191,1974.9993
4,ap2,17.316,36.5836,0.0,0.0,78.7383,19.2676,0.0,,0.0,0.0,0.0,2300.4191,1974.9993
4,ap3,73.4652,38.565,13.5,100.0,111.3872,0.0,34.9001,,0.0,0.0,0.0,2300.4191,1974.9993
4,ap4,70.1894,37.7369,13.5,100.0,110.7105,0.0,32.4524,,0.0,0.0,0.0,2300.4191,1974.9993
4,cs1,17.316,42.6937,0.0,0.0,72.1119,25.3777,0.0,,0.0,0.0,0.0,2300.4191,1974.9993
5,ap1,84.8366,37.2216,278.813,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,2838.136,1771.3978
5,ap2,17.316,39.4378,0.0,0.0,75.0256,22.1218,0.0,,0.0,0.0,0.0,2838.136,1771.3978
5,ap3,72.7938,38.1039,13.5,100.0,113.7015,0.0,34.6899,,0.0,0.0,0.0,2838.136,1771.3978
5,ap4,69.5412,37.2743,13.5,100.0,112.8631,0.0,32.2669,,0.0,0.0,0.0,2838.136,1771.3978
5,cs1,17.316,44.0548,0.0,0.0,67.6244,26.7388,0.0,,0.0,0.0,0.0,2838.136,1771.3978
6,ap1,84.9421,37.2798,324.0922,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,5103.041,3804.1951
