step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap3,81.236,43.9023,35.467,83.33,100.0004,0.0,0.0105,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap1,98.572,44.7935,13.5,100.0,101.4064,0.0,42.1118,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap2,17.316,44.1711,0.03,0.22,95.0597,23.8851,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap4,78.9475,43.9878,13.5,100.0,100.7779,0.0,23.293,,0.0,0.0,0.0,5111.1554,4126.5133
0,gy2,17.316,9513.4421,0.03,0.22,-952.2206,5087.2702,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
0,so3,17.5406,47.8716,0.03,0.22,100.0,0.0,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
0,so5,94.5138,48.4461,13.5,100.0,101.1489,0.0,34.4011,,0.0,0.0,0.0,5111.1554,4126.5133
1,ap3,72.3772,37.8178,68.2985,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap1,84.7107,37.1523,13.5,100.0,104.3731,0.0,47.5584,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap2,17.316,37.8768,0.0003,0.0,88.4392,20.5311,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap4,72.1555,39.1402,13.5,100.0,102.8374,0.0,33.0153,,0.0,0.0,0.0,4736.7316,3841.5904
1,gy2,17.316,9510.3083,0.0003,0.0,-2473.0374,4716.2005,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,so3,17.4343,39.2621,0.0003,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,so5,80.0604,39.3757,13.5,100.0,103.6868,0.0,40.6847,,0.0,0.0,0.0,4736.7316,3841.5904
2,ap3,70.7227,36.6814,100.6377,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap1,88.2338,39.0944,13.5,100.0,109.0714,0.0,49.1394,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap2,17.316,37.5486,0.0,0.0,83.8443,20.2323,0.0,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap4,69.7041,37.3906,13.5,100.0,105.927,0.0,32.3135,,0.0,0.0,0.0,2671.5382,2082.9491
2,gy2,17.316,9573.942,0.0,0.0,-3075.1633,2651.3059,0.0,,0.0,0.0,0.0,2671.5382,2082.9491
2,so3,17.4902,40.2226,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,2671.5382,2082.9491
2,so5,79.3551,38.9331,13.5,100.0,107.5516,0.0,40.422,,0.0,0.0,0.0,2671.5382,2082.9491
3,ap3,70.6441,36.6274,132.9535,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2516.0745,1993.3352
3,ap1,86.5607,38.1721,13.5,100.0,111.8252,0.0,48.3886,,0.0,0.0,0.0,2516.0745,1993.3352
3,ap2,17.316,36.9554,0.0,0.0,77.4692,19.6394,0.0,,0.0,0.0,0.0,2516.0745,1993.3352
3,ap4,69.1711,37.0102,13.5,100.0,107.7573,0.0,32.1609,,0.0,0.0,0.0,2516.0745,1993.3352
3,gy2,17.316,9696.6913,0.0,0.0,-3885.5204,2496.4351,0.0,,0.0,0.0,0.0,2516.0745,1993.3352
3,so3,17.4991,39.4111,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,2516.0745,1993.3352
