step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,98.572,44.7935,0.01,0.0,112.5872,0.0,0.0,,0.0,53.7815,0.0,5111.1554,4126.5133
0,ap3,81.236,43.9023,0.0,0.0,106.5658,0.0,5.9561,,0.0,25.9776,0.0,5111.1554,4126.5133
0,ap2,17.316,44.1711,2.0347,15.07,93.9201,0.0,0.0,ap3:25.9776,25.9776,0.0,0.0,5111.1554,4126.5133
0,ap4,78.9475,43.9878,0.0,0.0,106.9182,0.0,0.0,,0.0,29.5597,0.0,5111.1554,4126.5133
0,gy2,17.316,9513.4421,0.0,0.0,-1165.6244,5109.1943,0.0,ap4:29.5597,29.5597,0.0,0.0,5111.1554,4126.5133
0,so7,17.316,46.1547,0.1954,1.45,93.8231,1.9611,0.0,ap1:24.3279,24.3279,0.0,0.0,5111.1554,4126.5133
0,so3,17.5406,47.8716,2.0348,15.07,93.1066,0.0,0.0,ap1:29.4536,29.4536,0.0,0.0,5111.1554,4126.5133
1,ap1,84.7107,37.1523,0.01,0.0,126.8047,0.0,0.0,,0.0,47.5614,0.0,4736.7316,3841.5904
1,ap3,72.3772,37.8178,0.0,0.0,112.6196,0.0,12.1181,,0.0,17.0413,0.0,4736.7316,3841.5904
1,ap2,17.316,37.8768,2.024,14.99,87.7768,0.0,0.0,ap1:3.5097-ap3:17.0413,20.551,0.0,0.0,4736.7316,3841.5904
1,ap4,72.1555,39.1402,0.0,0.0,115.1733,0.0,0.0,,0.0,27.6153,0.0,4736.7316,3841.5904
1,gy2,17.316,9510.3083,0.0,0.0,-2664.3573,4736.7316,0.0,ap4:27.6153,27.6153,0.0,0.0,4736.7316,3841.5904
1,so7,17.316,39.5496,0.1954,1.45,87.1768,0.0,0.0,ap1:22.2336,22.2336,0.0,0.0,4736.7316,3841.5904
1,so3,17.4343,39.2621,2.024,14.99,86.5845,0.0,0.0,ap1:21.8181,21.8181,0.0,0.0,4736.7316,3841.5904
2,ap1,88.2338,39.0944,0.01,0.0,132.4546,0.0,0.0,,0.0,49.1424,0.0,2671.5382,2082.9491
2,ap3,70.7227,36.6814,0.0,0.0,114.9808,0.0,11.305,,0.0,17.3363,0.0,2671.5382,2082.9491
2,ap2,17.316,37.5486,2.024,14.99,85.4507,0.0,0.0,ap1:2.8963-ap3:17.3363,20.2326,0.0,0.0,2671.5382,2082.9491
2,ap4,69.7041,37.3906,0.0,0.0,118.2675,0.0,0.0,,0.0,26.9135,0.0,2671.5382,2082.9491
2,gy2,17.316,9573.942,0.0,0.0,-2990.7621,2671.5382,0.0,ap4:26.9135,26.9135,0.0,0.0,2671.5382,2082.9491
2,so7,17.316,40.8297,0.1954,1.45,84.4734,0.0,0.0,ap1:23.5137,23.5137,0.0,0.0,2671.5382,2082.9491
2,so3,17.4902,40.2226,2.024,14.99,83.971,0.0,0.0,ap1:22.7324,22.7324,0.0,0.0,2671.5382,2082.9491
3,ap1,86.5607,38.1721,0.01,0.0,139.7969,0.0,0.0,,0.0,48.3916,0.0,2516.0745,1993.3352
3,ap3,70.6441,36.6274,0.0,0.0,118.3206,0.0,13.6932,,0.0,14.9234,0.0,2516.0745,1993.3352
3,ap2,17.316,36.9554,2.024,14.99,82.4708,0.0,0.0,ap1:4.716-ap3:14.9234,19.6394,0.0,0.0,2516.0745,1993.3352
3,ap4,69.1711,37.0102,0.0,0.0,122.3279,0.0,0.0,,0.0,26.7609,0.0,2516.0745,1993.3352
3,gy2,17.316,9696.6913,0.0,0.0,-3396.6725,2516.0745,0.0,ap4:26.7609,26.7609,0.0,0.0,2516.0745,1993.3352
3,so7,17.316,39.0796,0.1954,1.45,81.1713,0.0,0.0,ap1:21.7636,21.7636,0.0,0.0,2516.0745,1993.3352
3,so3,17.4991,39.4111,2.024,14.99,80.6463,0.0,0.0,ap1:21.912,21.912,0.0,0.0,2516.0745,1993.3352
4,ap1,83.4832,36.4756,0.01,0.0,147.919,0.0,0.0,,0.0,47.0106,0.0,2361.8979,2134.9502
4,ap3,73.4652,38.565,0.0,0.0,122.1197,0.0,12.3877,,0.0,17.1124,0.0,2361.8979,2134.9502
4,ap2,17.316,36.5836,2.024,14.99,79.142,0.0,0.0,ap1:2.1552-ap3:17.1124,19.2676,0.0,0.0,2361.8979,2134.9502
4,ap4,70.1894,37.7369,0.0,0.0,127.0017,0.0,0.0,,0.0,27.0524,0.0,2361.8979,2134.9502
4,gy2,17.316,9692.169,0.0,0.0,-3830.8886,2361.8979,0.0,ap4:27.0524,27.0524,0.0,0.0,2361.8979,2134.9502
4,so7,17.316,40.4636,0.1954,1.45,77.1721,0.0,0.0,ap1:23.1476,23.1476,0.0,0.0,2361.8979,2134.9502
4,so3,17.5629,39.2707,2.024,14.99,76.8959,0.0,0.0,ap1:21.7078,21.7078,0.0,0.0,2361.8979,2134.9502
5,ap1,84.8366,37.2216,0.01,0.0,154.2029,0.0,0.0,,0.0,47.6179,0.0,2501.3969,1986.6791
5,ap3,72.7938,38.1039,0.0,0.0,125.5391,0.0,10.2978,,0.0,18.9921,0.0,2501.3969,1986.6791
5,ap2,17.316,39.4378,2.024,14.99,76.2226,0.0,0.0,ap1:22.1218,22.1218,0.0,0.0,2501.3969,1986.6791
5,ap4,69.5412,37.2743,0.0,0.0,130.5473,0.0,0.0,,0.0,26.8669,0.0,2501.3969,1986.6791
