step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,98.572,44.7935,0.01,0.0,107.3925,0.0,0.0,,0.0,53.7785,0.0,5508.5848,4724.514
0,ap2,17.316,44.1711,2.47,18.3,96.6246,0.0,0.0,ap1:20.7768-ap3:3.7783,24.5551,0.0,0.0,5508.5848,4724.514
0,ap3,81.236,43.9023,2.7688,20.51,102.7719,0.0,31.8054,,0.0,3.7783,0.0,5508.5848,4724.514
0,ap4,78.9475,43.9878,6.575,48.7,102.352,0.0,33.2097,,0.0,0.0,0.0,5508.5848,4724.514
0,cs1,17.316,52.6177,2.47,18.3,95.4635,0.0,0.0,ap1:33.0017,33.0017,0.0,0.0,5508.5848,4724.514
1,ap1,84.7107,37.1523,0.01,0.0,115.5812,0.0,1.3658,,0.0,46.1926,0.0,4881.7763,3541.6776
1,ap2,17.316,37.8768,2.47,18.3,93.0287,0.0,0.0,ap1:20.5608,20.5608,0.0,0.0,4881.7763,3541.6776
1,ap3,72.3772,37.8178,6.3519,47.05,105.2354,0.0,30.5783,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap4,72.1555,39.1402,6.7325,49.87,104.9977,0.0,32.8403,,0.0,0.0,0.0,4881.7763,3541.6776
1,cs1,17.316,42.9478,2.47,18.3,90.9808,0.0,0.0,ap1:25.6318,25.6318,0.0,0.0,4881.7763,3541.6776
2,ap1,88.2338,39.0944,0.01,0.0,124.5128,0.0,3.6134,,0.0,45.5259,0.0,2665.4714,1914.6454
2,ap2,17.316,37.5486,2.47,18.3,89.1407,0.0,0.0,ap1:20.2326,20.2326,0.0,0.0,2665.4714,1914.6454
2,ap3,70.7227,36.6814,6.7102,49.71,106.9398,0.0,33.6432,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap4,69.7041,37.3906,6.7483,49.99,106.6339,0.0,32.296,,0.0,0.0,0.0,2665.4714,1914.6454
2,cs1,17.316,42.6094,2.47,18.3,86.1202,0.0,0.0,ap1:25.2934,25.2934,0.0,0.0,2665.4714,1914.6454
3,ap1,86.5607,38.1721,0.01,0.0,131.6607,0.0,3.0028,,0.0,45.3858,0.0,2591.0197,2204.2585
3,ap2,17.316,36.9554,2.47,18.3,86.177,0.0,0.0,ap1:19.6394,19.6394,0.0,0.0,2591.0197,2204.2585
3,ap3,70.6441,36.6274,6.746,49.97,110.3231,0.0,33.9768,,0.0,0.0,0.0,2591.0197,2204.2585
3,ap4,69.1711,37.0102,6.7498,50.0,109.8362,0.0,32.1592,,0.0,0.0,0.0,2591.0197,2204.2585
3,cs1,17.316,43.0624,2.47,18.3,82.235,0.0,0.0,ap1:25.7464,25.7464,0.0,0.0,2591.0197,2204.2585
4,ap1,83.4832,36.4756,0.01,0.0,142.9129,0.0,2.3623,,0.0,44.6453,0.0,2300.4191,1974.9993
4,ap2,17.316,36.5836,2.47,18.3,81.4049,0.0,0.0,ap1:19.2676,19.2676,0.0,0.0,2300.4191,1974.9993
4,ap3,73.4652,38.565,6.7496,50.0,113.1987,0.0,34.8962,,0.0,0.0,0.0,2300.4191,1974.9993
4,ap4,70.1894,37.7369,6.75,50.0,112.5104,0.0,32.4523,,0.0,0.0,0.0,2300.4191,1974.9993
4,cs1,17.316,42.6937,2.47,18.3,75.9496,0.0,0.0,ap1:25.3777,25.3777,0.0,0.0,2300.4191,1974.9993
5,ap1,84.8366,37.2216,0.01,0.0,151.0549,0.0,0.0,,0.0,47.6149,0.0,2838.136,1771.3978
5,ap2,17.316,39.4378,2.47,18.3,77.6221,0.0,0.0,ap1:20.8761-ap3:1.2457,22.1218,0.0,0.0,2838.136,1771.3978
5,ap3,72.7938,38.1039,5.3797,39.85,115.3098,0.0,33.4438,,0.0,1.2457,0.0,2838.136,1771.3978
5,ap4,69.5412,37.2743,6.75,50.0,114.3417,0.0,32.2669,,0.0,0.0,0.0,2838.136,1771.3978
5,cs1,17.316,44.0548,2.47,18.3,71.3773,0.0,0.0,ap1:26.7388,26.7388,0.0,0.0,2838.136,1771.3978
6,ap1,84.9421,37.2798,0.01,0.0,155.7746,0.0,1.8838,,0.0,45.7784,0.0,5103.041,3804.1951
6,ap2,17.316,37.4188,2.47,18.3,75.5815,0.0,0.0,ap1:20.1028,20.1028,0.0,0.0,5103.041,3804.1951
6,ap3,72.4604,37.8749,6.613,48.98,116.5917,0.0,33.2152,,0.0,0.0,0.0,5103.041,3804.1951
6,ap4,68.2349,36.342,6.75,50.0,115.5725,0.0,31.8929,,0.0,0.0,0.0,5103.041,3804.1951
6,cs1,17.316,42.9916,2.47,18.3,68.771,0.0,0.0,ap1:25.6756,25.6756,0.0,0.0,5103.041,3804.1951
7,ap1,84.2492,36.8979,0.01,0.0,167.4791,0.0,0.0,,0.0,47.3513,0.0,5864.6261,4173.8194
7,ap2,17.316,38.2641,2.47,18.3,70.4035,0.0,0.0,ap1:20.3911-ap3:0.557,20.9481,0.0,0.0,5864.6261,4173.8194
7,ap3,72.3852,37.8233,6.151,45.56,118.8035,0.0,33.8679,,0.0,0.557,0.0,5864.6261,4173.8194
7,ap4,71.8519,38.9235,6.75,50.0,117.5892,0.0,32.9284,,0.0,0.0,0.0,5864.6261,4173.8194
7,cs1,17.316,44.2762,2.47,18.3,62.1069,0.0,0.0,ap1:26.9602,26.9602,0.0,0.0,5864.6261,4173.8194
8,ap1,88.1518,39.0492,0.01,0.0,179.2469,0.0,2.552,,0.0,46.5506,0.0,4807.4741,3782.1138
8,ap2,17.316,38.5942,2.47,18.3,65.082,0.0,0.0,ap1:21.2782,21.2782,0.0,0.0,4807.4741,3782.1138
8,ap3,72.7351,38.0636,6.6901,49.56,120.4841,0.0,34.0725,,0.0,0.0,0.0,4807.4741,3782.1138
8,ap4,71.7754,38.8689,6.75,50.0,119.2122,0.0,32.9065,,0.0,0.0,0.0,4807.4741,3782.1138
8,cs1,17.316,42.5884,2.47,18.3,55.7864,0.0,0.0,ap1:25.2724,25.2724,0.0,0.0,4807.4741,3782.1138
9,ap1,85.7225,37.7101,0.01,0.0,185.9308,0.0,3.8971,,0.0,44.1153,0.0,2636.4485,1879.923
9,ap2,17.316,37.0468,2.47,18.3,62.1846,0.0,0.0,ap1:19.7308,19.7308,0.0,0.0,2636.4485,1879.923
9,ap3,72.1565,37.6662,6.744,49.96,122.3031,0.0,34.4304,,0.0,0.0,0.0,2636.4485,1879.923
9,ap4,69.7356,37.413,6.75,50.0,120.9198,0.0,32.3225,,0.0,0.0,0.0,2636.4485,1879.923
9,cs1,17.316,41.7006,2.47,18.3,52.2057,0.0,0.0,ap1:24.3846,24.3846,0.0,0.0,2636.4485,1879.923
10,ap1,84.8764,37.2436,0.01,0.0,193.0537,0.0,2.9584,,0.0,44.6744,0.0,2854.0177,1623.2773
10,ap2,17.316,37.8613,2.47,18.3,58.9908,0.0,0.0,ap1:20.5453,20.5453,0.0,0.0,2854.0177,1623.2773
10,ap3,71.5181,37.2277,6.7494,50.0,124.3656,0.0,34.2844,,0.0,0.0,0.0,2854.0177,1623.2773
10,ap4,71.0635,38.3608,6.75,50.0,122.8872,0.0,32.7027,,0.0,0.0,0.0,2854.0177,1623.2773
10,cs1,17.316,41.4451,2.47,18.3,48.4547,0.0,0.0,ap1:24.1291,24.1291,0.0,0.0,2854.0177,1623.2773
11,ap1,83.9435,36.7293,0.01,0.0,200.7888,0.0,0.0,,0.0,47.2141,0.0,2269.9705,1971.6023
11,ap2,17.316,37.7888,2.47,18.3,55.6267,0.2428,0.0,ap1:20.23,20.23,0.0,0.0,2269.9705,1971.6023
11,ap3,74.8054,39.4855,6.7499,50.0,125.6162,0.0,35.3193,,0.0,0.0,0.0,2269.9705,1971.6023
11,ap4,71.1338,38.411,6.75,50.0,124.0459,0.0,32.7228,,0.0,0.0,0.0,2269.9705,1971.6023
11,cs1,17.316,44.3001,2.47,18.3,44.0339,0.0,0.0,ap1:26.9841,26.9841,0.0,0.0,2269.9705,1971.6023
12,ap1,83.6586,36.5723,0.01,0.0,212.3359,0.0,4.3097,,0.0,42.7766,0.0,2513.5664,2121.6129
12,ap2,17.316,35.8871,2.47,18.3,50.7256,0.0,0.0,ap1:18.5711,18.5711,0.0,0.0,2513.5664,2121.6129
12,ap3,73.5909,38.6514,6.75,50.0,127.7071,0.0,34.9395,,0.0,0.0,0.0,2513.5664,2121.6129
12,ap4,68.4828,36.5189,6.75,50.0,125.9587,0.0,31.9639,,0.0,0.0,0.0,2513.5664,2121.6129
12,cs1,17.316,41.5216,2.47,18.3,37.6458,0.0,0.0,ap1:24.2056,24.2056,0.0,0.0,2513.5664,2121.6129
13,ap1,84.1412,36.8383,0.01,0.0,219.8006,0.0,0.2576,,0.0,47.0452,0.0,5471.6982,5107.031
13,ap2,17.316,38.2702,2.47,18.3,47.4062,0.0,0.0,ap1:20.9542,20.9542,0.0,0.0,5471.6982,5107.031
13,ap3,75.2738,39.8073,6.75,50.0,129.3584,0.0,35.4665,,0.0,0.0,0.0,5471.6982,5107.031
13,ap4,67.2364,35.6293,6.75,50.0,127.4303,0.0,31.6071,,0.0,0.0,0.0,5471.6982,5107.031
13,cs1,17.316,43.407,2.47,18.3,33.5126,0.0,0.0,ap1:26.091,26.091,0.0,0.0,5471.6982,5107.031
14,ap1,83.6561,36.5709,0.01,0.0,232.931,0.0,0.0,,0.0,47.0852,0.0,4910.5802,4160.8818
14,ap2,17.316,38.437,2.47,18.3,41.5163,0.0,0.0,ap1:20.5877-ap3:0.5333,21.121,0.0,0.0,4910.5802,4160.8818
14,ap3,73.5894,38.6504,6.1634,45.65,131.3853,0.0,34.4058,,0.0,0.5333,0.0,4910.5802,4160.8818
14,ap4,66.9872,35.4515,6.75,50.0,129.1518,0.0,31.5357,,0.0,0.0,0.0,4910.5802,4160.8818
14,cs1,17.316,43.8135,2.47,18.3,26.1233,0.0,0.0,ap1:26.4975,26.4975,0.0,0.0,4910.5802,4160.8818
15,ap1,84.8145,37.2095,0.01,0.0,242.1001,0.0,1.0139,,0.0,46.5911,0.0,4481.5786,4715.7011
15,ap2,17.316,38.3825,2.47,18.3,37.3936,0.0,0.0,ap1:21.0665,21.0665,0.0,0.0,4481.5786,4715.7011
15,ap3,71.8019,37.4227,6.6913,49.57,133.0923,0.0,33.7927,,0.0,0.0,0.0,4481.5786,4715.7011
15,ap4,70.6179,38.0428,6.75,50.0,130.7973,0.0,32.5751,,0.0,0.0,0.0,4481.5786,4715.7011
15,cs1,17.316,42.8406,2.47,18.3,21.1282,0.0,0.0,ap1:25.5246,25.5246,0.0,0.0,4481.5786,4715.7011
16,ap1,83.8756,36.6919,0.01,0.0,254.3353,0.0,0.0,,0.0,47.1837,0.0,2478.2213,1850.9851
16,ap2,17.316,39.0772,2.47,18.3,31.7405,0.157,0.0,ap1:21.6043,21.6043,0.0,0.0,2478.2213,1850.9851
16,ap3,75.2274,39.7754,6.7441,49.96,136.1176,0.0,35.3934,,0.0,0.0,0.0,2478.2213,1850.9851
16,ap4,69.709,37.3941,6.75,50.0,133.5595,0.0,32.3149,,0.0,0.0,0.0,2478.2213,1850.9851
16,cs1,17.316,42.8954,2.47,18.3,14.4952,0.0,0.0,ap1:25.5794,25.5794,0.0,0.0,2478.2213,1850.9851
