step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,98.572,44.7935,51.0896,83.33,100.0009,0.0,0.0105,,0.0,0.0,0.0,5508.5848,4724.514
0,ap2,17.316,44.1711,0.05,0.37,94.9543,21.9051,0.0,,0.0,0.0,0.0,5508.5848,4724.514
0,ap3,81.236,43.9023,13.5,100.0,102.4878,0.0,27.8893,,0.0,0.0,0.0,5508.5848,4724.514
0,ap4,78.9475,43.9878,13.5,100.0,102.2761,0.0,25.5153,,0.0,0.0,0.0,5508.5848,4724.514
0,cs1,17.316,52.6177,0.05,0.37,93.0087,30.3517,0.0,,0.0,0.0,0.0,5508.5848,4724.514
1,ap1,84.7107,37.1523,96.2701,83.33,100.0009,0.0,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap2,17.316,37.8768,0.0005,0.0,89.8722,20.5113,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap3,72.3772,37.8178,13.5,100.0,103.656,0.0,34.5594,,0.0,0.0,0.0,4881.7763,3541.6776
1,ap4,72.1555,39.1402,13.5,100.0,103.392,0.0,33.0153,,0.0,0.0,0.0,4881.7763,3541.6776
1,cs1,17.316,42.9478,0.0005,0.0,86.6701,25.5823,0.0,,0.0,0.0,0.0,4881.7763,3541.6776
2,ap1,88.2338,39.0944,142.9525,83.33,100.0009,0.0,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap2,17.316,37.5486,0.0,0.0,83.3184,20.2321,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap3,70.7227,36.6814,13.5,100.0,106.5253,0.0,34.0413,,0.0,0.0,0.0,2665.4714,1914.6454
2,ap4,69.7041,37.3906,13.5,100.0,106.1157,0.0,32.3135,,0.0,0.0,0.0,2665.4714,1914.6454
2,cs1,17.316,42.6094,0.0,0.0,78.477,25.2929,0.0,,0.0,0.0,0.0,2665.4714,1914.6454
3,ap1,86.5607,38.1721,188.9216,83.33,100.0009,0.0,0.0,,0.0,0.0,0.0,2591.0197,2204.2585
