step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,98.572,44.7935,51.0896,83.33,100.0004,0.0,0.0105,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap4,78.9475,43.9878,34.4637,68.93,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap2,17.316,44.1711,0.03,0.06,93.865,23.8851,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap3,81.236,43.9023,36.6004,73.2,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,is2,17.316,94.3511,0.03,0.06,80.9759,74.0651,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,so5,94.5138,48.4461,44.461,88.92,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,so1,17.316,46.0291,0.03,0.06,93.3877,25.7431,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
1,ap1,84.7107,37.1523,96.2701,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap4,72.1555,39.1402,50.0,100.0,101.0361,0.0,15.7528,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap2,17.316,37.8768,0.0003,0.0,87.4725,20.5311,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap3,72.3772,37.8178,50.0,100.0,101.2938,0.0,19.6709,,0.0,0.0,0.0,5147.9164,4005.5776
1,is2,17.316,113.3786,0.0003,0.0,51.0754,96.0329,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,so5,80.0604,39.3757,50.0,100.0,102.2711,0.0,34.5302,,0.0,0.0,0.0,5147.9164,4005.5776
1,so1,17.316,40.7362,0.0003,0.0,86.1049,23.3905,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
2,ap1,88.2338,39.0944,142.9525,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ap4,69.7041,37.3906,50.0,100.0,104.025,0.0,32.3135,,0.0,0.0,0.0,2540.5558,1886.908
2,ap2,17.316,37.5486,0.0,0.0,80.8935,20.2323,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ap3,70.7227,36.6814,50.0,100.0,104.4426,0.0,34.0413,,0.0,0.0,0.0,2540.5558,1886.908
2,is2,17.316,119.0218,0.0,0.0,18.0038,101.7056,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,so5,79.3551,38.9331,50.0,100.0,106.0101,0.0,40.422,,0.0,0.0,0.0,2540.5558,1886.908
2,so1,17.316,39.868,0.0,0.0,78.7718,22.5517,0.0,,0.0,0.0,0.0,2540.5558,1886.908
3,ap1,86.5607,38.1721,188.9216,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ap4,69.1711,37.0102,50.0,100.0,105.46,0.0,32.1609,,0.0,0.0,0.0,2433.2902,2092.5557
3,ap2,17.316,36.9554,0.0,0.0,77.8385,19.6394,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ap3,70.6441,36.6274,50.0,100.0,105.9604,0.0,34.0167,,0.0,0.0,0.0,2433.2902,2092.5557
3,is2,17.316,120.1916,0.0,0.0,2.001,102.8756,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,so5,80.2723,39.5087,50.0,100.0,107.8289,0.0,40.7636,,0.0,0.0,0.0,2433.2902,2092.5557
3,so1,17.316,41.9439,0.0,0.0,74.9408,24.6279,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
4,ap1,83.4832,36.4756,233.5788,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ap4,70.1894,37.7369,50.0,100.0,106.6586,0.0,32.4524,,0.0,0.0,0.0,2550.1359,1865.351
4,ap2,17.316,36.5836,0.0,0.0,73.5805,19.2676,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ap3,73.4652,38.565,50.0,100.0,107.2493,0.0,34.9001,,0.0,0.0,0.0,2550.1359,1865.351
4,is2,17.316,115.5308,0.0,0.0,-19.7039,98.2148,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,so5,79.98,39.3253,50.0,100.0,109.3304,0.0,40.6547,,0.0,0.0,0.0,2550.1359,1865.351
4,so1,17.316,40.7057,0.0,0.0,69.7718,23.3897,0.0,,0.0,0.0,0.0,2550.1359,1865.351
5,ap1,84.8366,37.2216,278.813,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ap4,69.5412,37.2743,50.0,100.0,109.3556,0.0,32.2669,,0.0,0.0,0.0,2469.4701,2005.5258
5,ap2,17.316,39.4378,0.0,0.0,70.1238,22.1218,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ap3,72.7938,38.1039,50.0,100.0,110.1489,0.0,34.6899,,0.0,0.0,0.0,2469.4701,2005.5258
5,is2,17.316,117.8794,0.0,0.0,-35.4177,100.5634,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,so5,81.9047,40.5331,50.0,100.0,112.7885,0.0,41.3716,,0.0,0.0,0.0,2469.4701,2005.5258
5,so1,17.316,41.9943,0.0,0.0,65.9157,24.6783,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
6,ap1,84.9421,37.2798,324.0922,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ap4,68.2349,36.342,50.0,100.0,111.0289,0.0,31.8929,,0.0,0.0,0.0,5066.1459,4174.7302
6,ap2,17.316,37.4188,0.0,0.0,63.8654,20.1028,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ap3,72.4604,37.8749,50.0,100.0,111.9634,0.0,34.5855,,0.0,0.0,0.0,5066.1459,4174.7302
6,is2,17.316,116.346,0.0,0.0,-66.2478,99.03,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,so5,82.0484,40.6233,50.0,100.0,114.9618,0.0,41.4251,,0.0,0.0,0.0,5066.1459,4174.7302
6,so1,17.316,38.9541,0.0,0.0,59.1793,21.6381,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
7,ap1,84.2492,36.8979,369.0759,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ap4,71.8519,38.9235,50.0,100.0,114.0919,0.0,32.9284,,0.0,0.0,0.0,4703.3443,3869.848
7,ap2,17.316,38.2641,0.0,0.0,58.4713,20.9481,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ap3,72.3852,37.8233,50.0,100.0,115.1783,0.0,34.5619,,0.0,0.0,0.0,4703.3443,3869.848
7,is2,17.316,119.4922,0.0,0.0,-92.5576,102.1762,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,so5,82.7965,41.0928,50.0,100.0,118.8411,0.0,41.7037,,0.0,0.0,0.0,4703.3443,3869.848
7,so1,17.316,41.4717,0.0,0.0,52.9593,24.1557,0.0,,0.0,0.0,0.0,4703.3443,3869.848
8,ap1,88.1518,39.0492,415.7234,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ap4,71.7754,38.8689,50.0,100.0,116.0761,0.0,32.9065,,0.0,0.0,0.0,4975.7457,4120.2518
8,ap2,17.316,38.5942,0.0,0.0,54.2485,21.2782,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ap3,72.7351,38.0636,50.0,100.0,117.269,0.0,34.6715,,0.0,0.0,0.0,4975.7457,4120.2518
8,is2,17.316,115.5055,0.0,0.0,-112.044,98.1895,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,so5,81.0755,40.0128,50.0,100.0,121.3171,0.0,41.0628,,0.0,0.0,0.0,4975.7457,4120.2518
8,so1,17.316,41.1085,0.0,0.0,48.2375,23.7925,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
9,ap1,85.7225,37.7101,461.3352,83.33,100.0004,0.0,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ap4,69.7356,37.413,50.0,100.0,117.1716,0.0,32.3225,,0.0,0.0,0.0,2522.1579,1816.5825
9,ap2,17.316,37.0468,0.0,0.0,48.8993,19.7308,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ap3,72.1565,37.6662,50.0,100.0,118.4379,0.0,34.4903,,0.0,0.0,0.0,2522.1579,1816.5825
