step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap1,9.1528,1.8637,6.9247,83.33,100.0003,0.0,0.0105,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap2,5.9656,1.7971,3.9601,83.33,100.0003,0.0,0.0105,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap3,8.4899,1.8667,8.9608,2.56,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ap4,8.7414,2.1193,8.9599,2.56,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs1,6.4192,1.9607,7.0126,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs2,6.4647,1.5357,7.4361,2.12,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs3,6.4168,2.028,6.9499,1.99,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs4,6.2345,2.0188,6.7942,1.94,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs5,6.3017,1.9614,6.9063,1.97,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,cs6,6.4205,1.9189,7.0514,2.01,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
1,ap1,51.1535,25.0172,31.7541,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap2,12.7384,24.6677,0.0,0.0,98.912,7.9693,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap3,42.1562,24.9898,24.4106,6.97,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ap4,38.2819,23.203,22.5308,6.44,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs1,29.0645,29.5146,6.6074,1.89,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs2,30.7013,29.8152,8.2336,2.35,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs3,28.978,27.168,8.5789,2.45,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs4,22.4179,28.2211,1.5713,0.45,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs5,24.8373,28.6068,3.5137,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,cs6,29.1116,26.8307,9.1043,2.6,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
2,ap1,37.8997,17.7108,50.9335,83.33,100.0003,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ap2,5.772,18.3151,0.0,0.0,94.754,12.5431,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ap3,32.4524,18.3249,37.1253,10.61,100.0,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ap4,30.6421,17.7503,34.1334,9.75,100.0,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,cs1,5.772,21.2144,0.0661,0.02,97.0494,8.901,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,cs2,5.772,20.1884,0.0823,0.02,97.9231,6.2652,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,cs3,5.772,19.6906,0.0858,0.02,98.2015,5.4255,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,cs4,5.772,20.0001,0.0157,0.0,95.7992,12.6724,0.0,,0.0,0.0,0.0,2540.5558,1886.908
