step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ik4,17.316,52.7443,0.01,0.0,92.8298,35.4283,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik3,113.6994,51.3957,59.0733,16.88,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik5,17.316,50.8114,0.03,0.01,93.8221,30.5254,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir2,17.316,48.7297,0.03,0.01,94.2434,28.4437,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ta1,72.9039,37.698,34.6853,9.91,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
1,ik4,17.316,42.0458,0.01,0.0,85.8326,24.7298,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik3,97.9178,42.9803,108.5171,31.0,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik5,17.316,42.1811,0.0003,0.0,86.795,24.8354,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir2,17.316,58.0769,0.0003,0.0,82.7186,40.7312,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ta1,62.5008,30.643,63.3573,18.1,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
2,ik4,17.316,41.4585,0.01,0.0,78.2547,24.1425,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ik3,98.1793,43.1197,158.0708,45.16,100.0,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ik5,17.316,42.9804,0.0,0.0,78.7395,25.6641,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ir2,17.316,57.0213,0.0,0.0,70.256,39.705,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ta1,64.8889,32.2625,92.7211,26.49,100.0,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
3,ik4,17.316,43.4465,0.01,0.0,71.4465,26.1305,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ik3,97.8628,42.951,207.4914,59.28,100.0,0.0,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ik5,17.316,42.9716,0.0,0.0,72.055,25.6556,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ir2,17.316,61.0401,0.0,0.0,58.8638,43.7241,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ta1,63.711,31.4637,121.7436,34.78,100.0,0.0,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
4,ik4,17.316,43.2002,0.01,0.0,65.6816,25.8842,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ik3,96.115,42.0189,256.1779,73.19,100.0,0.0,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ik5,17.316,44.3628,0.0,0.0,66.0313,27.0468,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ir2,17.316,59.1375,0.0,0.0,49.5494,41.8215,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ta1,60.5978,29.3524,149.8645,42.82,100.0,0.0,0.0,,0.0,0.0,0.0,2550.1359,1865.351
5,ik4,17.316,43.7618,0.01,0.0,60.2637,26.4458,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ik3,99.2032,43.6657,306.1617,87.47,100.0,0.0,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ik5,17.316,42.5552,0.0,0.0,60.8605,25.2392,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ir2,17.316,58.4379,0.0,0.0,41.1248,41.1219,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ta1,64.0383,31.6856,178.9819,51.14,100.0,0.0,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
6,ik4,17.316,41.3328,0.01,0.0,54.8332,24.0168,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ik3,94.6537,41.2397,350.0,100.0,100.1785,0.0,4.7047,,0.0,0.0,0.0,5066.1459,4174.7302
6,ik5,17.316,43.8,0.0,0.0,54.8722,26.484,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ir2,17.316,56.0335,0.0,0.0,32.3703,38.7175,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ta1,63.2607,31.1583,207.874,59.39,100.0,0.0,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
7,ik4,17.316,43.5687,0.01,0.0,48.2023,26.2527,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ik3,98.908,43.5083,350.0,100.0,102.745,0.0,55.3997,,0.0,0.0,0.0,4703.3443,3869.848
7,ik5,17.316,43.3071,0.0,0.0,48.3073,25.9911,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ir2,17.316,57.7495,0.0,0.0,22.1577,40.4335,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ta1,61.7903,30.1611,236.3403,67.53,100.0,0.0,0.0,,0.0,0.0,0.0,4703.3443,3869.848
8,ik4,17.316,41.7156,0.01,0.0,39.9712,24.3996,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ik3,98.1037,43.0794,350.0,100.0,105.2582,0.0,55.0243,,0.0,0.0,0.0,4975.7457,4120.2518
8,ik5,17.316,43.8561,0.0,0.0,39.3541,26.5401,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ir2,17.316,56.1197,0.0,0.0,9.0673,38.8037,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ta1,63.208,31.1225,265.2171,75.78,100.0,0.0,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
9,ik4,17.316,43.4056,0.01,0.0,36.1451,26.0896,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ik3,97.9154,42.979,350.0,100.0,107.1941,0.0,54.9364,,0.0,0.0,0.0,2522.1579,1816.5825
9,ik5,17.316,44.548,0.0,0.0,35.3605,27.232,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ir2,17.316,55.9463,0.0,0.0,3.4022,38.6303,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ta1,62.5898,30.7033,293.915,83.98,100.0,0.0,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
10,ik4,17.316,44.0485,0.01,0.0,32.54,26.7325,0.0,,0.0,0.0,0.0,2510.0076,2062.2411
