step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap4,78.9475,43.9878,33.2117,83.33,100.0005,0.0,0.0105,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap3,81.236,43.9023,13.5,100.0,101.2105,0.0,25.6671,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap2,17.316,44.1711,0.03,0.22,94.7394,23.8851,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap1,98.572,44.7935,13.5,100.0,101.9861,0.0,42.1118,,0.0,0.0,0.0,5111.1554,4126.5133
0,so8,17.316,47.6339,0.03,0.22,93.9767,27.3479,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
0,so3,17.5406,47.8716,0.03,0.22,93.9738,27.3611,0.0,,0.0,0.0,0.0,5111.1554,4126.5133
1,ap4,72.1555,39.1402,64.5762,83.33,100.0005,0.0,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap3,72.3772,37.8178,13.5,100.0,103.5604,0.0,34.5594,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap2,17.316,37.8768,0.0003,0.0,89.8226,20.5311,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap1,84.7107,37.1523,13.5,100.0,105.2199,0.0,47.5584,,0.0,0.0,0.0,4736.7316,3841.5904
1,so8,17.316,42.5616,0.0003,0.0,87.938,25.2159,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
1,so3,17.4343,39.2621,0.0003,0.0,88.7536,21.7981,0.0,,0.0,0.0,0.0,4736.7316,3841.5904
2,ap4,69.7041,37.3906,95.2741,83.33,100.0005,0.0,0.0,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap3,70.7227,36.6814,13.5,100.0,104.786,0.0,34.0413,,0.0,0.0,0.0,2671.5382,2082.9491
