step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap4,78.9475,43.9878,0.01,0.0,102.8395,0.0,34.9627,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap3,81.236,43.9023,7.86,58.22,102.5935,0.0,31.9337,,0.0,0.0,0.0,5111.1554,4126.5133
0,ap2,17.316,44.1711,2.3565,17.46,94.0407,0.0,0.0,ap1:18.3112-so5:7.959,26.2701,0.0,0.0,5111.1554,4126.5133
0,ap1,98.572,44.7935,0.0,0.0,110.9746,0.0,0.0,,0.0,48.3785,0.0,5111.1554,4126.5133
0,so5,94.5138,48.4461,0.1852,1.37,104.4619,0.0,32.7088,,0.0,7.959,0.0,5111.1554,4126.5133
0,so4,17.316,47.9683,2.3565,17.46,93.1793,0.0,0.0,ap1:30.0673,30.0673,0.0,0.0,5111.1554,4126.5133
1,ap4,72.1555,39.1402,0.01,0.0,104.8225,0.0,33.0183,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap3,72.3772,37.8178,9.3828,69.5,104.5674,0.0,32.8674,,0.0,0.0,0.0,4736.7316,3841.5904
1,ap2,17.316,37.8768,2.1377,15.83,90.6534,0.0,0.0,ap1:19.1771-so5:1.1848,20.3619,0.0,0.0,4736.7316,3841.5904
1,ap1,84.7107,37.1523,0.0,0.0,117.9879,0.0,0.0,,0.0,42.1584,0.0,4736.7316,3841.5904
1,so5,80.0604,39.3757,3.9788,29.47,106.7069,0.0,34.0999,,0.0,1.1848,0.0,4736.7316,3841.5904
1,so4,17.316,40.4963,2.1377,15.83,89.3562,0.0,0.0,ap1:22.9813,22.9813,0.0,0.0,4736.7316,3841.5904
2,ap4,69.7041,37.3906,0.01,0.0,107.2822,0.0,32.3165,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap3,70.7227,36.6814,10.4944,77.74,107.0644,0.0,32.8061,,0.0,0.0,0.0,2671.5382,2082.9491
2,ap2,17.316,37.5486,2.0633,15.28,87.9988,0.0684,0.0,ap1:20.0965,20.0965,0.0,0.0,2671.5382,2082.9491
2,ap1,88.2338,39.0944,0.0,0.0,123.741,0.0,0.0,,0.0,43.7394,0.0,2671.5382,2082.9491
2,so5,79.3551,38.9331,8.8388,65.47,109.3726,0.0,35.022,,0.0,0.0,0.0,2671.5382,2082.9491
2,so4,17.316,41.0265,2.0633,15.28,86.2464,0.0,0.0,ap1:23.6429,23.6429,0.0,0.0,2671.5382,2082.9491
3,ap4,69.1711,37.0102,0.01,0.0,108.367,0.0,32.1639,,0.0,0.0,0.0,2516.0745,1993.3352
3,ap3,70.6441,36.6274,11.3059,83.75,108.1812,0.0,33.115,,0.0,0.0,0.0,2516.0745,1993.3352
3,ap2,17.316,36.9554,2.038,15.1,84.3522,0.0,0.0,ap1:19.6164,19.6164,0.0,0.0,2516.0745,1993.3352
3,ap1,86.5607,38.1721,0.0,0.0,131.6925,0.0,0.2611,,0.0,42.7275,0.0,2516.0745,1993.3352
3,so5,80.2723,39.5087,10.0973,74.8,110.7002,0.0,39.3653,,0.0,0.0,0.0,2516.0745,1993.3352
3,so4,17.316,40.45,2.038,15.1,81.9503,0.0,0.0,ap1:23.111,23.111,0.0,0.0,2516.0745,1993.3352
4,ap4,70.1894,37.7369,0.01,0.0,110.4842,0.0,32.4554,,0.0,0.0,0.0,2361.8979,2134.9502
4,ap3,73.4652,38.565,11.8983,88.14,110.4151,0.0,34.2419,,0.0,0.0,0.0,2361.8979,2134.9502
4,ap2,17.316,36.5836,2.0294,15.03,81.6146,0.0,0.0,ap1:16.985-so5:2.2748,19.2598,0.0,0.0,2361.8979,2134.9502
4,ap1,83.4832,36.4756,0.0,0.0,137.6068,0.0,0.0,,0.0,41.6076,0.0,2361.8979,2134.9502
4,so5,79.98,39.3253,8.7179,64.58,113.4608,0.0,37.3591,,0.0,2.2748,0.0,2361.8979,2134.9502
4,so4,17.316,41.9465,2.0294,15.03,78.4503,0.0,0.0,ap1:24.6226,24.6226,0.0,0.0,2361.8979,2134.9502
5,ap4,69.5412,37.2743,0.01,0.0,113.6651,0.0,32.2699,,0.0,0.0,0.0,2501.3969,1986.6791
5,ap3,72.7938,38.1039,12.3308,91.34,113.7871,0.0,34.2094,,0.0,0.0,0.0,2501.3969,1986.6791
5,ap2,17.316,39.4378,2.0265,15.01,78.9799,0.0,0.0,ap1:22.1192,22.1192,0.0,0.0,2501.3969,1986.6791
5,ap1,84.8366,37.2216,0.0,0.0,142.635,0.0,0.0,,0.0,42.2149,0.0,2501.3969,1986.6791
5,so5,81.9047,40.5331,8.2387,61.03,117.4358,0.0,38.0667,,0.0,1.8703,0.0,2501.3969,1986.6791
5,so4,17.316,39.2847,2.0265,15.01,75.8339,0.0,0.0,ap1:20.0957-so5:1.8703,21.966,0.0,0.0,2501.3969,1986.6791
6,ap4,68.2349,36.342,0.01,0.0,115.5514,0.0,31.8959,,0.0,0.0,0.0,4955.2676,3902.6795
