step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ap4,8.7414,2.1193,0.01,0.0,100.2806,0.0,6.6251,,0.0,0.0,0.0,4722.323,3816.2694
0,ap3,8.4899,1.8667,0.01,0.0,100.2806,0.0,6.6262,,0.0,0.0,0.0,4722.323,3816.2694
0,ap2,5.9656,1.7971,0.01,0.0,100.177,0.0,4.1785,,0.0,0.0,0.0,4722.323,3816.2694
0,ap1,9.1528,1.8637,8.2482,2.36,100.0617,0.0,1.4578,,0.0,0.0,0.0,4722.323,3816.2694
0,cs5,6.3017,1.9614,6.9063,1.97,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs4,6.2345,2.0188,6.7942,1.94,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs3,6.4168,2.028,6.9499,1.99,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs8,6.3831,1.7897,7.1341,2.04,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs2,6.4647,1.5357,7.4361,2.12,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs1,6.4192,1.9607,7.0126,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,cs7,8.6936,2.0617,7.775,2.22,100.0562,0.0,1.3264,,0.0,0.0,0.0,4722.323,3816.2694
0,cs6,6.4205,1.9189,7.0514,2.01,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,ir1,5.8152,2.558,5.9314,1.69,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,ir2,5.8134,2.3384,6.1275,1.75,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,is1,5.821,4.3935,4.2848,1.22,100.0,0.0,0.0,,0.0,0.0,0.0,4722.323,3816.2694
0,ta1,8.3607,1.7556,7.7557,2.22,100.056,0.0,1.321,,0.0,0.0,0.0,4722.323,3816.2694
1,ap4,38.2819,23.203,0.01,0.0,102.6594,0.0,0.0,,0.0,15.0818,0.0,4804.6435,3772.9112
1,ap3,42.1562,24.9898,0.01,0.0,102.9887,0.0,0.0,,0.0,17.1694,0.0,4804.6435,3772.9112
1,ap2,12.7384,24.6677,0.0,83.33,97.2384,6.7021,0.0,ap1:5.2273,5.2273,0.0,0.0,4804.6435,3772.9112
1,ap1,51.1535,25.0172,22.3618,6.39,100.8862,0.0,0.0,,0.0,5.2273,0.0,4804.6435,3772.9112
1,cs5,24.8373,28.6068,6.9063,1.97,98.8109,3.7696,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs4,22.4179,28.2211,6.7942,1.94,98.1694,5.8031,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs3,28.978,27.168,8.5789,2.45,100.0,0.0,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs8,27.7672,27.5684,7.3131,2.09,100.0,0.0,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs2,30.7013,29.8152,8.2336,2.35,100.0,0.0,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs1,29.0645,29.5146,7.0126,2.0,99.858,0.4502,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,cs7,45.5809,28.0918,17.2191,4.92,100.6079,0.0,0.0,,0.0,3.4978,0.0,4804.6435,3772.9112
1,cs6,29.1116,26.8307,9.1043,2.6,100.0,0.0,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,ir1,7.3267,24.4115,5.9314,1.69,95.1623,13.587,0.0,cs7:3.4978,3.4978,0.0,0.0,4804.6435,3772.9112
1,ir2,7.2617,26.4356,6.1275,1.75,93.9517,19.1738,0.0,,0.0,0.0,0.0,4804.6435,3772.9112
1,is1,7.5373,49.9584,4.2848,1.22,92.1776,7.1748,0.0,ap3:17.1694-ap4:15.0818-ta1:2.9951,35.2463,0.0,0.0,4804.6435,3772.9112
1,ta1,34.3693,19.3939,15.8425,4.53,100.5283,0.0,0.0,,0.0,2.9951,0.0,4804.6435,3772.9112
2,ap4,30.6421,17.7503,0.01,0.0,104.0233,0.0,0.0,,0.0,12.8947,0.0,2623.8919,2044.3169
2,ap3,32.4524,18.3249,0.01,0.0,104.4833,0.0,0.0,,0.0,14.1304,0.0,2623.8919,2044.3169
2,ap2,5.772,18.3151,0.0,0.0,94.826,12.5431,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,ap1,37.8997,17.7108,33.2637,9.5,101.3133,0.0,0.0,,0.0,4.0378,0.0,2623.8919,2044.3169
2,cs5,5.772,19.5154,6.9063,1.97,96.1677,13.7434,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,cs4,5.772,20.0001,6.7942,1.94,95.7825,10.1903,0.0,ap1:4.0378,4.0378,0.0,0.0,2623.8919,2044.3169
2,cs3,5.772,19.6906,8.5789,2.45,97.3231,13.9186,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,cs8,5.772,19.54,7.3131,2.09,97.3521,13.768,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,cs2,5.772,20.1884,8.2336,2.35,97.2274,14.4164,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,cs1,5.772,21.2144,7.0126,2.0,97.1242,12.7145,0.0,cs7:2.7279,2.7279,0.0,0.0,2623.8919,2044.3169
2,cs7,32.5018,18.8623,24.5844,7.02,100.8964,0.0,0.0,,0.0,2.7279,0.0,2623.8919,2044.3169
2,cs6,5.772,20.5754,9.1043,2.6,97.153,14.8034,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,ir1,5.772,20.394,5.9314,1.69,92.3502,14.622,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,ir2,5.772,18.8006,6.1275,1.75,91.446,13.0286,0.0,,0.0,0.0,0.0,2623.8919,2044.3169
2,is1,5.772,36.7993,4.2848,1.22,88.7796,1.3397,0.0,ap3:14.1304-ap4:12.8947-ta1:2.6624,29.6875,0.0,0.0,2623.8919,2044.3169
2,ta1,29.1998,15.888,23.0308,6.58,100.81,0.0,0.0,,0.0,2.6624,0.0,2623.8919,2044.3169
