step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ik3,113.6994,51.3957,0.01,0.0,114.0616,0.0,0.0,,0.0,62.3067,0.0,5148.5613,3820.7851
0,ik1,17.316,51.5232,3.0,0.86,91.2273,34.2072,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik5,17.316,50.8114,3.0,0.86,91.4098,33.4954,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir1,17.316,45.929,3.0,0.86,92.662,28.613,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir2,17.316,48.7297,3.0,0.86,91.9437,31.4137,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,is1,17.316,99.3204,3.0,0.86,80.8868,19.6977,0.0,ik3:62.3067,62.3067,0.0,0.0,5148.5613,3820.7851
1,ik3,97.9178,42.9803,0.01,0.0,128.3587,0.0,0.0,,0.0,54.9405,0.0,5147.9164,4005.5776
1,ik1,17.316,42.0106,3.0,0.86,83.9247,24.6946,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik5,17.316,42.1811,3.0,0.86,84.0568,24.8651,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir1,17.316,58.1365,3.0,0.86,80.5907,40.8205,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir2,17.316,58.0769,3.0,0.86,79.8901,40.7609,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,is1,17.316,118.2141,3.0,0.86,52.9993,45.9575,0.0,ik3:54.9405,54.9405,0.0,0.0,5147.9164,4005.5776
2,ik3,98.1793,43.1197,0.01,0.0,141.8636,0.0,0.0,,0.0,55.0626,0.0,2540.5558,1886.908
2,ik1,17.316,43.364,3.0,0.86,76.6649,26.048,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ik5,17.316,42.9804,3.0,0.86,76.9039,25.6644,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ir1,17.316,60.1094,3.0,0.86,68.6638,42.7934,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ir2,17.316,57.0213,3.0,0.86,68.8238,39.7053,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,is1,17.316,120.7422,3.0,0.86,26.015,48.3636,0.0,ik3:55.0626,55.0626,0.0,0.0,2540.5558,1886.908
3,ik3,97.8628,42.951,0.01,0.0,147.7776,0.0,0.0,,0.0,54.9149,0.0,2433.2902,2092.5557
3,ik1,17.316,41.9354,3.0,0.86,73.652,24.6194,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ik5,17.316,42.9716,3.0,0.86,73.7642,25.6556,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ir1,17.316,61.7714,3.0,0.86,63.2233,44.4554,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ir2,17.316,61.0401,3.0,0.86,63.4729,43.7241,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,is1,17.316,113.711,3.0,0.86,15.0246,41.4802,0.0,ik3:54.9149,54.9149,0.0,0.0,2433.2902,2092.5557
4,ik3,96.115,42.0189,0.01,0.0,160.6179,0.0,0.0,,0.0,54.099,0.0,2550.1359,1865.351
4,ik1,17.316,43.0355,3.0,0.86,66.7151,25.7195,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ik5,17.316,44.3628,3.0,0.86,66.4693,27.0468,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ir1,17.316,58.099,3.0,0.86,52.2236,40.783,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ir2,17.316,59.1375,3.0,0.86,52.1931,41.8215,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,is1,17.316,116.3103,3.0,0.86,-9.9244,44.8953,0.0,ik3:54.099,54.099,0.0,0.0,2550.1359,1865.351
5,ik3,99.2032,43.6657,0.01,0.0,174.8703,0.0,0.0,,0.0,55.5405,0.0,2469.4701,2005.5258
5,ik1,17.316,43.8265,3.0,0.86,58.9845,26.5105,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ik5,17.316,42.5552,3.0,0.86,59.1095,25.2392,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ir1,17.316,57.4885,3.0,0.86,40.5091,40.1725,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ir2,17.316,58.4379,3.0,0.86,40.2017,41.1219,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,is1,17.316,111.7242,3.0,0.86,-35.5108,38.8677,0.0,ik3:55.5405,55.5405,0.0,0.0,2469.4701,2005.5258
6,ik3,94.6537,41.2397,0.01,0.0,191.1599,0.0,0.0,,0.0,53.417,0.0,5066.1459,4174.7302
6,ik1,17.316,41.7578,3.0,0.86,50.5145,24.4418,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ik5,17.316,43.8,3.0,0.86,49.9318,26.484,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ir1,17.316,59.168,3.0,0.86,26.0059,41.852,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,ir2,17.316,56.0335,3.0,0.86,26.7847,38.7175,0.0,,0.0,0.0,0.0,5066.1459,4174.7302
6,is1,17.316,119.111,3.0,0.86,-68.5652,48.378,0.0,ik3:53.417,53.417,0.0,0.0,5066.1459,4174.7302
7,ik3,98.908,43.5083,0.01,0.0,203.0265,0.0,0.0,,0.0,55.4027,0.0,4703.3443,3869.848
7,ik1,17.316,41.5897,3.0,0.86,44.6064,24.2737,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ik5,17.316,43.3071,3.0,0.86,43.6057,25.9911,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ir1,17.316,58.11,3.0,0.86,16.0768,40.794,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,ir2,17.316,57.7495,3.0,0.86,16.9434,40.4335,0.0,,0.0,0.0,0.0,4703.3443,3869.848
7,is1,17.316,114.7666,3.0,0.86,-90.6661,42.0479,0.0,ik3:55.4027,55.4027,0.0,0.0,4703.3443,3869.848
8,ik3,98.1037,43.0794,0.01,0.0,211.5629,0.0,0.0,,0.0,55.0273,0.0,4975.7457,4120.2518
8,ik1,17.316,41.5284,3.0,0.86,40.3382,24.2124,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ik5,17.316,43.8561,3.0,0.86,38.9271,26.5401,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ir1,17.316,57.4357,3.0,0.86,9.0043,40.1197,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,ir2,17.316,56.1197,3.0,0.86,10.1029,38.8037,0.0,,0.0,0.0,0.0,4975.7457,4120.2518
8,is1,17.316,113.1498,3.0,0.86,-106.3959,40.8065,0.0,ik3:55.0273,55.0273,0.0,0.0,4975.7457,4120.2518
9,ik3,97.9154,42.979,0.01,0.0,218.9351,0.0,0.0,,0.0,54.9394,0.0,2522.1579,1816.5825
9,ik1,17.316,43.5771,3.0,0.86,36.3337,26.2611,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ik5,17.316,44.548,3.0,0.86,34.7745,27.232,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ir1,17.316,58.3349,3.0,0.86,2.7495,41.0189,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,ir2,17.316,55.9463,3.0,0.86,4.2123,38.6303,0.0,,0.0,0.0,0.0,2522.1579,1816.5825
9,is1,17.316,112.7457,3.0,0.86,-119.9425,40.4903,0.0,ik3:54.9394,54.9394,0.0,0.0,2522.1579,1816.5825
10,ik3,97.8982,42.9698,0.01,0.0,233.826,0.0,0.0,,0.0,54.9314,0.0,2510.0076,2062.2411
10,ik1,17.316,43.1827,3.0,0.86,28.3655,25.8667,0.0,,0.0,0.0,0.0,2510.0076,2062.2411
10,ik5,17.316,43.5478,3.0,0.86,26.6939,26.2318,0.0,,0.0,0.0,0.0,2510.0076,2062.2411
10,ir1,17.316,55.4571,3.0,0.86,-8.9998,38.1411,0.0,,0.0,0.0,0.0,2510.0076,2062.2411
10,ir2,17.316,58.4767,3.0,0.86,-8.4671,41.1607,0.0,,0.0,0.0,0.0,2510.0076,2062.2411
10,is1,17.316,113.9484,3.0,0.86,-147.6792,41.7011,0.0,ik3:54.9314,54.9314,0.0,0.0,2510.0076,2062.2411
11,ik3,98.8161,43.4593,0.01,0.0,248.6673,0.0,0.0,,0.0,55.3598,0.0,2251.4264,2038.6312
11,ik1,17.316,39.9646,3.0,0.86,21.4657,22.6486,0.0,,0.0,0.0,0.0,2251.4264,2038.6312
11,ik5,17.316,42.0241,3.0,0.86,19.1667,24.7081,0.0,,0.0,0.0,0.0,2251.4264,2038.6312
11,ir1,17.316,57.8854,3.0,0.86,-21.3591,40.5694,0.0,,0.0,0.0,0.0,2251.4264,2038.6312
11,ir2,17.316,57.7849,3.0,0.86,-20.7958,40.4689,0.0,,0.0,0.0,0.0,2251.4264,2038.6312
11,is1,17.316,116.7857,3.0,0.86,-175.9585,44.1098,0.0,ik3:55.3598,55.3598,0.0,0.0,2251.4264,2038.6312
12,ik3,98.7404,43.4189,0.01,0.0,259.4431,0.0,0.0,,0.0,55.3245,0.0,2342.9184,1945.1811
12,ik1,17.316,42.8172,3.0,0.86,15.8215,25.5012,0.0,,0.0,0.0,0.0,2342.9184,1945.1811
